Unnamed: 0,Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Home Team Initials,Away Team Initials,Score,GoalDifference,HomeWin
137,1962,30 May 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,2.0,0.0,Mexico, ,10484.0,0.0,0.0,BRA,MEX,2.0 - 0.0,2.0,True
138,1962,30 May 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Argentina,1.0,0.0,Bulgaria, ,7134.0,1.0,0.0,ARG,BUL,1.0 - 0.0,1.0,True
139,1962,30 May 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,3.0,1.0,Switzerland, ,65006.0,1.0,1.0,CHI,SUI,3.0 - 1.0,2.0,True
140,1962,31 May 1962 - 15:00 ,Group 1,Carlos Dittborn,Arica ,Soviet Union,2.0,0.0,Yugoslavia, ,9622.0,0.0,0.0,URS,YUG,2.0 - 0.0,2.0,True
141,1962,31 May 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Czechoslovakia,1.0,0.0,Spain, ,12700.0,0.0,0.0,TCH,ESP,1.0 - 0.0,1.0,True
142,1962,31 May 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Hungary,2.0,1.0,England, ,7938.0,1.0,0.0,HUN,ENG,2.0 - 1.0,1.0,True
143,1962,31 May 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Germany FR,0.0,0.0,Italy, ,65440.0,0.0,0.0,FRG,ITA,0.0 - 0.0,0.0,False
144,1962,02 Jun 1962 - 15:00 ,Group 1,Carlos Dittborn,Arica ,Yugoslavia,3.0,1.0,Uruguay, ,8829.0,2.0,1.0,YUG,URU,3.0 - 1.0,2.0,True
145,1962,02 Jun 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,0.0,0.0,Czechoslovakia, ,14903.0,0.0,0.0,BRA,TCH,0.0 - 0.0,0.0,False
146,1962,02 Jun 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,England,3.0,1.0,Argentina, ,9794.0,2.0,0.0,ENG,ARG,3.0 - 1.0,2.0,True
147,1962,02 Jun 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,2.0,0.0,Italy, ,66057.0,0.0,0.0,CHI,ITA,2.0 - 0.0,2.0,True
148,1962,03 Jun 1962 - 15:00 ,Group 1,Carlos Dittborn,Arica ,Soviet Union,4.0,4.0,Colombia, ,8040.0,3.0,1.0,URS,COL,4.0 - 4.0,0.0,False
149,1962,03 Jun 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Spain,1.0,0.0,Mexico, ,11875.0,0.0,0.0,ESP,MEX,1.0 - 0.0,1.0,True
150,1962,03 Jun 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Hungary,6.0,1.0,Bulgaria, ,7442.0,4.0,0.0,HUN,BUL,6.0 - 1.0,5.0,True
151,1962,03 Jun 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Germany FR,2.0,1.0,Switzerland, ,64922.0,1.0,0.0,FRG,SUI,2.0 - 1.0,1.0,True
152,1962,06 Jun 1962 - 15:00 ,Group 1,Carlos Dittborn,Arica ,Soviet Union,2.0,1.0,Uruguay, ,9973.0,1.0,0.0,URS,URU,2.0 - 1.0,1.0,True
153,1962,06 Jun 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,2.0,1.0,Spain, ,18715.0,0.0,1.0,BRA,ESP,2.0 - 1.0,1.0,True
154,1962,06 Jun 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Hungary,0.0,0.0,Argentina, ,7945.0,0.0,0.0,HUN,ARG,0.0 - 0.0,0.0,False
155,1962,06 Jun 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Germany FR,2.0,0.0,Chile, ,67224.0,1.0,0.0,FRG,CHI,2.0 - 0.0,2.0,True
156,1962,07 Jun 1962 - 15:00 ,Group 1,Carlos Dittborn,Arica ,Yugoslavia,5.0,0.0,Colombia, ,7167.0,2.0,0.0,YUG,COL,5.0 - 0.0,5.0,True
157,1962,07 Jun 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Mexico,3.0,1.0,Czechoslovakia, ,10648.0,2.0,1.0,MEX,TCH,3.0 - 1.0,2.0,True
158,1962,07 Jun 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,England,0.0,0.0,Bulgaria, ,5700.0,0.0,0.0,ENG,BUL,0.0 - 0.0,0.0,False
159,1962,07 Jun 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Italy,3.0,0.0,Switzerland, ,59828.0,1.0,0.0,ITA,SUI,3.0 - 0.0,3.0,True
160,1962,10 Jun 1962 - 14:30 ,Quarter-finals,Carlos Dittborn,Arica ,Chile,2.0,1.0,Soviet Union, ,17268.0,2.0,1.0,CHI,URS,2.0 - 1.0,1.0,True
161,1962,10 Jun 1962 - 14:30 ,Quarter-finals,Estadio Sausalito,Vina Del Mar ,Brazil,3.0,1.0,England, ,17736.0,1.0,1.0,BRA,ENG,3.0 - 1.0,2.0,True
162,1962,10 Jun 1962 - 14:30 ,Quarter-finals,Estadio El Teniente-Codelco,Rancagua ,Czechoslovakia,1.0,0.0,Hungary, ,11690.0,1.0,0.0,TCH,HUN,1.0 - 0.0,1.0,True
163,1962,10 Jun 1962 - 14:30 ,Quarter-finals,Nacional,Santiago De Chile ,Yugoslavia,1.0,0.0,Germany FR, ,63324.0,0.0,0.0,YUG,FRG,1.0 - 0.0,1.0,True
164,1962,13 Jun 1962 - 14:30 ,Semi-finals,Estadio Sausalito,Vina Del Mar ,Czechoslovakia,3.0,1.0,Yugoslavia, ,5890.0,0.0,0.0,TCH,YUG,3.0 - 1.0,2.0,True
165,1962,13 Jun 1962 - 14:30 ,Semi-finals,Nacional,Santiago De Chile ,Brazil,4.0,2.0,Chile, ,76594.0,2.0,1.0,BRA,CHI,4.0 - 2.0,2.0,True
166,1962,16 Jun 1962 - 14:30 ,Match for third place,Nacional,Santiago De Chile ,Chile,1.0,0.0,Yugoslavia, ,66697.0,0.0,0.0,CHI,YUG,1.0 - 0.0,1.0,True
167,1962,17 Jun 1962 - 14:30 ,Final,Nacional,Santiago De Chile ,Brazil,3.0,1.0,Czechoslovakia, ,68679.0,1.0,1.0,BRA,TCH,3.0 - 1.0,2.0,True
168,1966,11 Jul 1966 - 19:30 ,Group 1,Wembley Stadium,London ,England,0.0,0.0,Uruguay, ,87148.0,0.0,0.0,ENG,URU,0.0 - 0.0,0.0,False
169,1966,12 Jul 1966 - 19:30 ,Group 2,Hillsborough,Sheffield ,Germany FR,5.0,0.0,Switzerland, ,36127.0,3.0,0.0,FRG,SUI,5.0 - 0.0,5.0,True
170,1966,12 Jul 1966 - 19:30 ,Group 3,Goodison Park,Liverpool ,Brazil,2.0,0.0,Bulgaria, ,47308.0,1.0,0.0,BRA,BUL,2.0 - 0.0,2.0,True
171,1966,12 Jul 1966 - 19:30 ,Group 4,Ayresome Park,Middlesbrough ,Soviet Union,3.0,0.0,Korea DPR, ,23006.0,2.0,0.0,URS,PRK,3.0 - 0.0,3.0,True
172,1966,13 Jul 1966 - 19:30 ,Group 1,Wembley Stadium,London ,France,1.0,1.0,Mexico, ,69237.0,0.0,0.0,FRA,MEX,1.0 - 1.0,0.0,False
173,1966,13 Jul 1966 - 19:30 ,Group 3,Old Trafford Stadium,Manchester ,Portugal,3.0,1.0,Hungary, ,29886.0,1.0,0.0,POR,HUN,3.0 - 1.0,2.0,True
174,1966,13 Jul 1966 - 19:30 ,Group 2,Villa Park,Birmingham ,Argentina,2.0,1.0,Spain, ,42738.0,0.0,0.0,ARG,ESP,2.0 - 1.0,1.0,True
175,1966,13 Jul 1966 - 19:30 ,Group 4,Roker Park Ground,Sunderland ,Italy,2.0,0.0,Chile, ,27199.0,1.0,0.0,ITA,CHI,2.0 - 0.0,2.0,True
176,1966,15 Jul 1966 - 19:30 ,Group 1,White City,London ,Uruguay,2.0,1.0,France, ,45662.0,2.0,1.0,URU,FRA,2.0 - 1.0,1.0,True
177,1966,15 Jul 1966 - 19:30 ,Group 2,Hillsborough,Sheffield ,Spain,2.0,1.0,Switzerland, ,32028.0,0.0,1.0,ESP,SUI,2.0 - 1.0,1.0,True
178,1966,15 Jul 1966 - 19:30 ,Group 3,Goodison Park,Liverpool ,Hungary,3.0,1.0,Brazil, ,51387.0,1.0,1.0,HUN,BRA,3.0 - 1.0,2.0,True
179,1966,15 Jul 1966 - 19:30 ,Group 4,Ayresome Park,Middlesbrough ,Korea DPR,1.0,1.0,Chile, ,13792.0,0.0,1.0,PRK,CHI,1.0 - 1.0,0.0,False
180,1966,16 Jul 1966 - 15:00 ,Group 3,Old Trafford Stadium,Manchester ,Portugal,3.0,0.0,Bulgaria, ,25438.0,2.0,0.0,POR,BUL,3.0 - 0.0,3.0,True
181,1966,16 Jul 1966 - 15:00 ,Group 2,Villa Park,Birmingham ,Germany FR,0.0,0.0,Argentina, ,46587.0,0.0,0.0,FRG,ARG,0.0 - 0.0,0.0,False
182,1966,16 Jul 1966 - 15:00 ,Group 4,Roker Park Ground,Sunderland ,Soviet Union,1.0,0.0,Italy, ,27793.0,0.0,0.0,URS,ITA,1.0 - 0.0,1.0,True
183,1966,16 Jul 1966 - 19:30 ,Group 1,Wembley Stadium,London ,England,2.0,0.0,Mexico, ,92570.0,1.0,0.0,ENG,MEX,2.0 - 0.0,2.0,True
184,1966,19 Jul 1966 - 16:30 ,Group 1,Wembley Stadium,London ,Uruguay,0.0,0.0,Mexico, ,61112.0,0.0,0.0,URU,MEX,0.0 - 0.0,0.0,False
185,1966,19 Jul 1966 - 19:30 ,Group 2,Hillsborough,Sheffield ,Argentina,2.0,0.0,Switzerland, ,32127.0,0.0,0.0,ARG,SUI,2.0 - 0.0,2.0,True
186,1966,19 Jul 1966 - 19:30 ,Group 3,Goodison Park,Liverpool ,Portugal,3.0,1.0,Brazil, ,58479.0,2.0,0.0,POR,BRA,3.0 - 1.0,2.0,True
187,1966,19 Jul 1966 - 19:30 ,Group 4,Ayresome Park,Middlesbrough ,Korea DPR,1.0,0.0,Italy, ,17829.0,1.0,0.0,PRK,ITA,1.0 - 0.0,1.0,True
188,1966,20 Jul 1966 - 19:30 ,Group 1,Wembley Stadium,London ,England,2.0,0.0,France, ,98270.0,1.0,0.0,ENG,FRA,2.0 - 0.0,2.0,True
189,1966,20 Jul 1966 - 19:30 ,Group 3,Old Trafford Stadium,Manchester ,Hungary,3.0,1.0,Bulgaria, ,24129.0,2.0,1.0,HUN,BUL,3.0 - 1.0,2.0,True
190,1966,20 Jul 1966 - 19:30 ,Group 2,Villa Park,Birmingham ,Germany FR,2.0,1.0,Spain, ,42187.0,1.0,1.0,FRG,ESP,2.0 - 1.0,1.0,True
